"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2017-03-04 09:28:00,1012.10,60.0,29.3,30,2,326,1015.92,58.4,30.3,34,0.8,51
2017-03-04 09:33:00,1012.10,60.0,29.3,30,2,333,1015.92,58.4,30.3,34,0.8,51
2017-03-04 09:38:00,1012.10,60.0,29.3,30,2,333,1015.92,58.4,30.3,34,0.8,51
2017-03-04 09:43:00,1012.00,59.0,29.2,32,1,331,1013.97,58.4,30.3,34,0.8,51
2017-03-04 09:48:00,1012.00,59.0,29.2,32,1,331,1013.97,58.3,30.3,34,0.8,51
2017-03-04 09:53:00,1012.00,59.0,29.2,32,2,331,1017.50,57.5,30.4,35,1.4,75
2017-03-04 09:58:00,1011.90,58.0,29.1,32,2,331,1017.49,57.4,30.4,35,1.4,75
2017-03-04 10:03:00,1011.90,58.0,29.1,32,2,323,1017.49,57.5,30.4,35,1.4,75
2017-03-04 10:08:00,1012.00,58.0,29.1,32,3,316,1017.51,57.5,30.4,35,1.4,75
2017-03-04 10:13:00,1012.00,58.0,29.1,32,3,337,1017.51,57.5,30.4,35,1.4,75
2017-03-04 10:18:00,1011.90,58.0,29.1,32,2,310,1017.51,57.4,30.4,35,1.4,75
2017-03-04 10:23:00,1011.90,58.0,29.1,32,1,310,1017.51,57.4,30.4,35,1.4,75
2017-03-04 10:28:00,1011.90,58.0,29.8,33,1,291,1017.30,57.4,30.4,35,1.4,75
2017-03-04 10:33:00,1012.00,58.0,29.8,33,2,322,1015.42,57.4,30.4,35,1.4,75
2017-03-04 10:38:00,1011.90,57.0,28.9,33,2,265,1014.78,57.5,30.4,35,1.4,75
2017-03-04 10:43:00,1011.90,57.0,28.9,33,2,267,1013.89,57.5,30.4,35,1.4,75
2017-03-04 10:48:00,1011.90,57.0,29.6,34,1,268,1013.71,57.6,30.4,35,1.4,75
2017-03-04 10:53:00,1011.70,57.0,29.6,34,1,267,1017.18,56.1,31.1,38,1.5,74
2017-03-04 10:59:00,1011.60,57.0,29.6,34,1,267,1016.38,56.7,31.1,37,1.5,74
2017-03-04 11:04:00,1011.60,56.0,29.4,36,1,331,1016.41,56.7,31.1,37,1.5,74
2017-03-04 11:09:00,1011.70,56.0,29.4,36,2,315,1016.38,56.7,31.1,37,1.5,74
2017-03-04 11:14:00,1011.60,56.0,29.4,36,1,315,1016.37,56.7,31.1,37,1.5,74
2017-03-04 11:19:00,1011.70,56.0,29.4,36,1,333,1016.39,56.1,31.1,38,1.5,74
2017-03-04 11:24:00,1012.00,56.0,29.4,36,1,328,1016.97,56.1,31.1,38,1.5,74
2017-03-04 11:29:00,1012.00,56.0,30.1,36,1,328,1017.01,56.1,31.1,38,1.5,74
2017-03-04 11:34:00,1012.10,56.0,30.1,36,1,328,1015.94,56.1,31.1,38,1.5,74
2017-03-04 11:39:00,1012.10,56.0,30.1,36,1,328,1016.53,56.1,31.1,38,1.5,74
2017-03-04 11:44:00,1012.10,55.0,29.9,37,0,328,1016.40,56.3,31.1,38,1.5,74
2017-03-04 11:49:00,1012.10,55.0,29.9,37,0,328,1013.02,56.3,31.1,38,1.5,74
2017-03-04 11:55:00,1012.20,55.0,29.9,37,0,328,1017.41,55.3,31.9,40,0.4,95
2017-03-04 12:00:00,1012.20,55.0,29.9,37,1,328,1017.01,55.3,31.9,40,0.4,95
2017-03-04 12:05:00,1012.30,55.0,29.9,37,2,331,1017.54,55.3,31.9,40,0.4,95
2017-03-04 12:10:00,1012.30,55.0,30.5,38,2,331,1018.01,55.4,31.9,40,0.4,95
2017-03-04 12:15:00,1012.40,55.0,30.5,38,1,5,1017.54,55.4,31.9,40,0.4,95
2017-03-04 12:25:00,1012.20,55.0,29.9,37,2,321,1017.41,55.4,31.9,40,0.4,95
2017-03-04 12:30:00,1012.40,55.0,30.5,38,1,321,1017.45,55.4,31.9,40,0.4,95
2017-03-04 12:35:00,1012.40,55.0,30.5,38,0,321,1016.60,55.4,31.9,40,0.4,95
2017-03-04 12:40:00,1012.40,54.0,29.6,39,0,0,1016.90,55.4,31.9,40,0.4,101
2017-03-04 12:45:00,1012.60,54.0,30.2,40,0,0,1013.67,55.4,31.9,40,0.4,101
2017-03-04 12:51:00,1012.50,54.0,30.8,41,0,0,1017.46,53.7,32.0,43,0.9,80
2017-03-04 12:56:00,1012.60,53.0,29.9,41,0,0,1018.22,53.9,32.0,43,0.9,80
2017-03-04 13:01:00,1012.60,53.0,29.9,41,0,0,1018.22,53.9,32.0,43,0.9,80
2017-03-04 13:07:00,1012.70,53.0,30.5,42,0,0,1018.22,53.9,32.0,43,0.9,80
2017-03-04 13:12:00,1012.70,53.0,30.5,42,0,0,1018.16,53.9,32.0,43,0.9,80
2017-03-04 13:17:00,1012.90,53.0,30.5,42,0,322,1018.17,53.9,32.0,43,0.9,74
2017-03-04 13:22:00,1012.90,53.0,30.5,42,0,322,1017.73,53.9,32.0,43,0.9,74
2017-03-04 13:27:00,1013.10,53.0,30.5,42,0,322,1017.73,53.9,32.0,43,0.9,74
2017-03-04 13:32:00,1013.10,53.0,30.5,42,0,322,1017.54,53.9,32.0,43,0.9,74
2017-03-04 13:37:00,1013.20,53.0,30.5,42,1,13,1017.58,53.9,32.0,43,0.9,74
2017-03-04 13:42:00,1013.40,54.0,30.8,41,0,14,1017.25,53.9,32.0,43,0.9,74
2017-03-04 13:47:00,1013.40,54.0,30.8,41,0,14,1015.20,53.9,32.0,43,0.9,74
2017-03-04 13:52:00,1013.50,54.0,30.2,40,1,325,1018.43,53.9,32.5,44,1.2,76
2017-03-04 13:57:00,1013.70,54.0,30.2,40,2,325,1018.88,53.9,32.5,44,1.2,76
2017-03-04 14:02:00,1013.70,54.0,30.2,40,1,325,1018.88,53.7,32.5,44,1.2,76
2017-03-04 14:08:00,1013.80,54.0,30.8,41,0,0,1019.35,53.7,32.5,44,1.2,82
2017-03-04 14:13:00,1013.80,54.0,31.4,41,0,0,1018.85,53.7,32.5,44,1.2,82
2017-03-04 14:18:00,1013.90,54.0,31.4,41,0,325,1018.88,53.7,32.5,44,1.2,76
2017-03-04 14:23:00,1014.00,54.0,31.4,41,0,325,1018.88,53.7,32.5,44,1.2,76
2017-03-04 14:28:00,1014.10,54.0,31.4,41,0,325,1018.34,53.7,32.5,44,1.2,76
2017-03-04 14:33:00,1014.10,54.0,31.4,41,0,0,1018.33,53.7,32.5,44,1.2,82
2017-03-04 14:38:00,1014.20,54.0,31.4,41,0,0,1018.33,53.7,32.5,44,1.2,82
2017-03-04 14:43:00,1014.30,55.0,32.3,41,0,325,1017.93,53.7,32.5,44,1.2,76
2017-03-04 14:48:00,1014.40,56.0,32.0,39,1,323,1015.75,53.7,32.5,44,1.2,76
2017-03-04 14:53:00,1014.40,58.0,32.5,38,2,319,1018.82,59.9,33.2,36,1.2,112
2017-03-04 14:58:00,1014.40,59.0,32.8,37,2,322,1018.80,60.0,33.2,36,1.2,112
2017-03-04 15:03:00,1014.40,60.0,33.0,35,2,269,1018.76,59.7,33.2,36,1.2,112
2017-03-04 15:08:00,1014.30,61.0,33.1,34,2,319,1018.24,59.7,33.2,36,1.2,112
2017-03-04 15:13:00,1014.40,62.0,33.3,33,3,290,1018.19,59.7,33.2,36,1.2,112
2017-03-04 15:18:00,1014.50,62.0,33.3,33,3,360,1018.75,59.7,33.2,36,1.2,112
2017-03-04 15:23:00,1014.50,63.0,34.2,34,2,360,1018.74,59.7,33.2,36,1.2,112
2017-03-04 15:28:00,1014.60,63.0,33.4,32,2,267,1018.74,59.7,33.2,36,1.2,112
2017-03-04 15:33:00,1014.60,64.0,34.3,33,2,340,1018.96,59.7,33.2,36,1.2,112
2017-03-04 15:38:00,1014.60,65.0,34.4,31,2,328,1018.04,59.7,33.2,36,1.2,112
2017-03-04 15:43:00,1014.60,66.0,34.5,30,2,326,1017.48,60.5,33.2,35,1.2,112
2017-03-04 15:48:00,1014.60,66.0,34.5,30,2,319,1016.20,60.5,33.2,35,1.2,112
2017-03-04 15:53:00,1014.60,67.0,34.5,30,2,335,1019.30,67.6,35.8,30,1.6,59
2017-03-04 15:58:00,1014.80,67.0,34.5,30,2,320,1019.32,67.6,35.8,30,1.6,59
2017-03-04 16:03:00,1014.60,67.0,35.4,30,1,266,1019.38,67.6,35.8,30,1.6,59
2017-03-04 16:08:00,1014.80,67.0,35.4,30,1,233,1019.49,67.6,35.8,30,1.6,59
2017-03-04 16:13:00,1014.80,67.0,35.4,30,1,216,1019.39,67.6,35.8,30,1.6,59
2017-03-04 16:18:00,1014.80,67.0,36.2,31,2,207,1019.19,67.6,35.8,30,1.6,59
2017-03-04 16:24:00,1014.80,67.0,35.4,30,2,220,1019.48,67.6,35.8,30,1.6,59
2017-03-04 16:29:00,1014.60,68.0,36.2,30,2,202,1019.48,67.6,35.8,30,1.6,59
2017-03-04 16:34:00,1014.80,68.0,35.4,29,2,204,1019.49,67.6,35.8,30,1.6,59
2017-03-04 16:39:00,1014.80,69.0,36.3,30,1,27,1019.14,67.6,35.8,30,1.6,59
2017-03-04 16:44:00,1014.60,70.0,36.3,28,2,5,1018.44,66.0,35.8,32,1.6,59
2017-03-04 16:49:00,1014.60,71.0,35.3,27,3,36,1015.82,65.9,35.8,32,1.6,59
2017-03-04 16:54:00,1014.60,71.0,35.3,27,5,360,1019.17,72.1,36.3,27,2.6,112
2017-03-04 16:59:00,1014.60,71.0,35.3,27,6,360,1018.61,72.1,36.3,27,2.6,112
2017-03-04 17:04:00,1014.40,72.0,36.2,26,5,360,1018.61,72.1,36.3,27,2.6,112
2017-03-04 17:09:00,1014.40,72.0,35.2,26,5,360,1019.19,72.1,36.3,27,2.6,112
2017-03-04 17:14:00,1014.30,73.0,37.0,26,5,360,1019.11,72.1,36.3,27,2.6,112
2017-03-04 17:19:00,1014.40,73.0,36.1,26,4,0,1018.63,72.1,36.3,27,2.6,112
2017-03-04 17:24:00,1014.40,73.0,36.1,26,4,0,1018.98,72.1,36.3,27,2.6,112
2017-03-04 17:29:00,1014.40,74.0,35.9,25,3,32,1018.98,72.1,36.3,27,2.6,112
2017-03-04 17:34:00,1014.40,74.0,35.9,25,4,34,1018.47,72.1,36.3,27,2.6,112
2017-03-04 17:39:00,1014.30,74.0,34.9,24,6,355,1018.45,70.8,36.3,28,2.6,112
2017-03-04 17:44:00,1014.20,74.0,34.9,24,6,5,1015.81,71.0,36.3,28,2.6,112
2017-03-04 17:49:00,1014.20,75.0,35.8,24,6,37,1015.63,71.0,36.3,28,2.6,112
2017-03-04 17:54:00,1014.10,75.0,34.7,23,6,321,1018.60,74.6,36.5,25,2.3,163
2017-03-04 17:59:00,1014.10,75.0,34.7,23,6,348,1018.60,74.5,36.5,25,1.4,155
2017-03-04 18:04:00,1014.10,75.0,34.7,23,6,355,1018.61,74.5,36.5,25,2.1,162
2017-03-04 18:09:00,1014.10,75.0,34.7,23,6,13,1018.94,74.5,36.5,25,1.4,155
2017-03-04 18:14:00,1014.00,76.0,35.5,22,6,329,1018.51,74.5,36.5,25,2.3,163
2017-03-04 18:19:00,1013.90,75.0,34.7,23,6,355,1018.51,74.5,36.5,25,2.3,163
2017-03-04 18:24:00,1013.90,76.0,34.4,22,6,355,1018.51,74.5,36.5,25,2.3,163
2017-03-04 18:29:00,1013.90,76.0,34.4,22,5,360,1018.51,74.5,36.5,25,2.3,163
2017-03-04 18:34:00,1013.80,77.0,32.8,19,6,9,1018.51,74.5,36.5,25,2.3,163
2017-03-04 18:39:00,1013.80,77.0,35.2,22,6,40,1018.50,74.5,36.5,25,2.3,163
2017-03-04 18:44:00,1013.70,77.0,34.1,20,6,18,1017.97,74.6,36.5,25,2.3,163
2017-03-04 18:49:00,1013.70,77.0,32.8,19,6,350,1015.63,74.6,36.5,25,1.3,154
2017-03-04 18:54:00,1013.50,78.0,33.7,20,6,11,1017.42,77.7,34.1,20,3.6,165
2017-03-04 18:59:00,1013.40,78.0,33.7,20,7,24,1017.99,77.7,34.1,20,3.6,165
2017-03-04 19:04:00,1013.20,78.0,33.7,20,7,0,1017.97,77.7,34.1,20,3.4,164
2017-03-04 19:09:00,1013.20,78.0,32.4,19,7,355,1017.99,77.7,34.1,20,3.4,164
2017-03-04 19:14:00,1013.20,78.0,32.4,19,7,0,1017.99,77.7,34.1,20,3.4,164
2017-03-04 19:19:00,1013.00,77.0,31.6,18,6,44,1017.99,77.7,34.1,20,4.1,166
2017-03-04 19:24:00,1012.90,77.0,31.6,18,6,41,1017.43,77.7,34.1,20,3.6,165
2017-03-04 19:29:00,1012.80,77.0,31.6,18,7,0,1017.43,77.7,34.1,20,3.6,165
2017-03-04 19:34:00,1012.70,78.0,32.4,19,7,11,1017.43,77.7,34.1,20,3.6,165
2017-03-04 19:39:00,1012.60,78.0,32.4,19,7,40,1016.73,77.7,34.1,20,3.6,165
2017-03-04 19:44:00,1012.60,78.0,31.1,17,6,360,1016.63,77.7,34.1,20,3.6,165
2017-03-04 19:49:00,1012.40,78.0,31.1,17,6,28,1015.27,77.7,34.1,20,3.6,165
2017-03-04 19:54:00,1012.40,79.0,31.9,17,6,20,1017.02,77.8,31.5,18,2.6,244
2017-03-04 19:59:00,1012.20,79.0,31.9,17,6,15,1017.05,77.8,31.5,18,2.8,245
2017-03-04 20:04:00,1012.00,79.0,31.9,17,7,355,1016.39,77.8,31.5,18,2.2,267
2017-03-04 20:09:00,1012.00,78.0,31.1,17,7,11,1016.83,77.8,31.5,18,3.0,247
2017-03-04 20:14:00,1011.90,78.0,31.1,17,6,58,1016.30,77.8,31.5,18,1.9,236
2017-03-04 20:19:00,1011.90,79.0,30.4,16,6,355,1015.62,77.8,31.5,18,2.5,243
2017-03-04 20:24:00,1011.70,79.0,31.9,17,6,30,1015.62,77.8,31.5,18,2.5,243
2017-03-04 20:29:00,1011.70,78.0,31.1,17,6,76,1015.62,77.8,31.5,18,1.9,236
2017-03-04 20:34:00,1011.60,78.0,31.1,17,5,355,1015.62,77.8,31.5,18,2.5,243
2017-03-04 20:39:00,1011.50,78.0,31.1,17,5,360,1015.62,77.8,31.5,18,2.5,243
2017-03-04 20:44:00,1011.50,78.0,31.1,17,6,28,1015.62,77.8,31.5,18,2.5,243
2017-03-04 20:49:00,1011.30,79.0,29.0,16,6,61,1014.11,77.8,31.5,18,2.0,238
2017-03-04 20:54:00,1011.20,80.0,29.8,16,7,26,1016.16,79.2,31.8,17,1.9,157
2017-03-04 20:59:00,1011.10,79.0,30.4,16,6,326,1015.92,79.2,31.8,17,1.9,157
2017-03-04 21:04:00,1011.10,80.0,29.8,16,7,16,1015.56,79.2,31.8,17,1.7,154
2017-03-04 21:09:00,1011.00,80.0,31.3,17,6,16,1016.16,79.2,31.8,17,1.9,157
2017-03-04 21:14:00,1010.90,80.0,31.3,17,6,56,1016.16,79.2,31.8,17,1.9,157
2017-03-04 21:19:00,1010.90,80.0,29.8,16,6,55,1015.75,79.2,31.8,17,1.9,157
2017-03-04 21:24:00,1010.70,80.0,31.3,17,5,9,1015.34,79.2,31.8,17,1.9,157
2017-03-04 21:29:00,1010.80,80.0,31.3,17,5,57,1015.34,79.2,31.8,17,1.9,157
2017-03-04 21:34:00,1010.60,79.0,29.0,16,6,119,1015.71,79.2,31.8,17,1.9,157
2017-03-04 21:39:00,1010.60,79.0,30.4,16,6,32,1013.81,79.2,31.8,17,1.9,157
2017-03-04 21:44:00,1010.50,80.0,29.8,16,5,136,1013.81,79.2,31.8,17,1.9,157
2017-03-04 21:50:00,1010.30,80.0,29.8,16,5,96,1013.81,79.2,31.8,17,1.9,157
2017-03-04 21:55:00,1010.30,80.0,28.2,14,5,51,1015.67,79.2,30.2,16,3.2,203
2017-03-04 22:00:00,1010.20,80.0,28.2,14,4,91,1015.40,79.2,30.2,16,3.2,203
2017-03-04 22:05:00,1010.10,80.0,26.5,14,4,175,1015.40,79.2,30.2,16,3.2,203
2017-03-04 22:10:00,1009.90,80.0,26.5,14,4,169,1015.59,79.2,30.2,16,3.2,203
2017-03-04 22:15:00,1010.00,81.0,27.3,14,4,59,1015.59,79.2,30.2,16,3.2,203
2017-03-04 22:20:00,1010.00,81.0,27.3,14,5,98,1015.61,79.2,30.2,16,3.2,203
2017-03-04 22:25:00,1009.90,81.0,27.3,14,4,111,1015.61,79.2,30.2,16,3.2,203
2017-03-04 22:30:00,1010.00,80.0,28.2,14,5,71,1015.25,79.2,30.1,16,3.2,203
2017-03-04 22:35:00,1010.00,80.0,26.5,14,6,121,1014.90,79.2,30.1,16,3.2,203
2017-03-04 22:40:00,1010.00,79.0,27.4,15,5,75,1014.92,79.2,30.1,16,3.2,203
2017-03-04 22:45:00,1010.00,79.0,27.4,15,5,82,1013.32,79.2,30.1,16,3.2,203
2017-03-04 22:50:00,1010.00,79.0,27.4,15,5,102,1013.31,79.2,30.1,16,3.2,203
2017-03-04 22:55:00,1010.00,80.0,28.2,14,5,90,1016.37,79.2,28.1,15,3.0,229
2017-03-04 23:00:00,1010.00,81.0,27.3,14,5,88,1016.37,79.2,28.1,15,3.0,229
2017-03-04 23:05:00,1010.10,81.0,27.3,14,5,61,1015.93,79.2,28.1,15,3.0,229
2017-03-04 23:10:00,1010.00,80.0,26.5,14,6,68,1016.16,79.2,28.1,15,3.0,229
2017-03-04 23:15:00,1009.90,80.0,28.2,14,6,53,1016.20,79.2,28.1,15,3.0,230
2017-03-04 23:20:00,1009.80,80.0,28.2,14,6,65,1016.20,79.2,28.1,15,3.0,230
2017-03-04 23:25:00,1009.90,80.0,28.2,14,6,71,1016.20,79.2,28.1,15,3.0,230
2017-03-04 23:30:00,1009.70,80.0,26.5,14,6,63,1015.36,79.2,28.1,15,3.0,230
2017-03-04 23:35:00,1009.70,80.0,26.5,14,5,103,1015.36,79.2,28.1,15,3.4,234
2017-03-04 23:40:00,1009.70,80.0,26.5,14,4,94,1014.89,79.2,28.1,15,4.0,239
2017-03-04 23:45:00,1009.70,79.0,27.4,15,5,111,1012.74,79.2,28.1,15,4.0,239
2017-03-04 23:50:00,1009.70,79.0,27.4,15,5,129,1012.79,79.2,28.1,15,4.0,239
2017-03-05 00:00:00,1009.80,80.0,28.2,14,4,57,1015.14,78.1,27.9,15,2.6,247
2017-03-05 00:05:00,1009.90,80.0,28.2,14,5,78,1015.64,78.1,27.9,15,2.7,248
2017-03-05 00:10:00,1009.80,80.0,28.2,14,6,63,1015.64,78.1,27.9,15,2.7,248
2017-03-05 00:15:00,1009.90,79.0,27.4,15,6,85,1015.14,78.1,27.8,15,2.3,245
2017-03-05 00:20:00,1009.90,79.0,29.0,16,6,84,1015.14,78.1,27.8,15,1.7,237
2017-03-05 00:25:00,1009.90,79.0,29.0,16,5,98,1015.14,78.1,27.8,15,2.5,246
2017-03-05 00:30:00,1009.80,79.0,27.4,15,5,84,1015.60,78.1,27.8,15,2.5,246
2017-03-05 00:35:00,1009.80,78.0,26.6,14,5,72,1014.72,78.1,27.9,15,2.5,246
2017-03-05 00:40:00,1009.70,78.0,28.2,16,5,77,1012.81,78.1,27.9,15,2.5,246
2017-03-05 00:45:00,1009.90,78.0,29.6,17,6,98,1012.82,78.1,27.8,15,1.7,237
2017-03-05 00:50:00,1009.90,78.0,29.6,17,5,60,1015.53,75.6,28.7,17,2.1,276
2017-03-05 00:55:00,1009.90,78.0,29.6,17,5,82,1015.53,75.6,28.7,17,2.1,276
2017-03-05 01:00:00,1010.00,77.0,28.8,17,6,59,1014.33,75.2,28.7,17,2.1,276
2017-03-05 01:05:00,1010.10,77.0,28.8,17,6,78,1013.72,75.2,28.7,17,2.1,276
2017-03-05 01:10:00,1010.10,77.0,30.2,18,5,76,1013.50,75.2,28.7,17,2.1,276
2017-03-05 01:15:00,1010.10,76.0,29.4,18,4,86,1013.50,75.2,28.7,17,2.1,276
2017-03-05 01:20:00,1010.10,76.0,30.8,19,4,80,1013.50,75.2,28.7,17,2.1,276
2017-03-05 01:25:00,1010.10,76.0,30.8,19,4,77,1013.50,75.2,28.7,17,2.1,276
2017-03-05 01:30:00,1010.10,75.0,31.2,20,3,80,1013.02,75.2,28.7,17,2.1,276
2017-03-05 01:35:00,1010.10,75.0,31.2,20,2,78,1013.02,75.2,28.7,17,2.1,276
2017-03-05 01:40:00,1010.10,75.0,31.2,20,2,83,1012.99,75.8,28.7,17,2.1,276
2017-03-05 01:45:00,1010.20,75.0,31.2,20,2,82,1012.99,75.8,28.7,17,2.1,276
2017-03-05 01:50:00,1010.20,74.0,30.4,20,3,86,1015.98,72.0,29.2,20,1.5,287
2017-03-05 01:55:00,1010.20,74.0,30.4,20,2,95,1015.98,72.0,29.2,20,1.5,287
2017-03-05 02:00:00,1010.30,74.0,30.4,20,1,116,1015.98,72.0,29.2,20,1.6,287
2017-03-05 02:05:00,1010.50,74.0,30.4,20,1,96,1015.58,72.0,29.2,20,1.6,287
2017-03-05 02:11:00,1010.60,73.0,30.8,20,0,95,1015.86,72.0,29.2,20,1.6,287
2017-03-05 02:16:00,1010.50,73.0,30.8,20,0,95,1015.86,72.0,29.2,20,1.6,287
2017-03-05 02:21:00,1010.70,72.0,31.1,22,0,107,1015.86,72.0,29.2,20,1.6,287
2017-03-05 02:26:00,1010.70,72.0,31.1,22,1,76,1015.83,72.0,29.2,20,1.6,287
2017-03-05 02:31:00,1010.70,73.0,31.9,21,2,70,1013.89,72.0,29.2,20,1.5,287
2017-03-05 02:36:00,1010.80,73.0,30.8,20,2,65,1014.09,72.0,29.2,20,1.5,287
2017-03-05 02:41:00,1010.80,73.0,31.9,21,2,74,1014.09,72.0,29.2,20,1.5,287
2017-03-05 02:46:00,1010.80,73.0,31.9,21,1,74,1014.08,72.0,29.2,20,1.6,287
2017-03-05 02:51:00,1010.80,72.0,31.1,22,0,82,1016.56,69.7,30.4,23,1.1,280
2017-03-05 02:56:00,1010.80,72.0,31.1,22,1,62,1016.56,69.7,30.4,23,1.1,280
2017-03-05 03:01:00,1010.80,72.0,31.1,22,2,53,1015.13,69.7,30.4,23,1.1,280
2017-03-05 03:06:00,1010.70,72.0,31.1,22,2,53,1014.23,69.7,30.4,23,1.1,280
2017-03-05 03:11:00,1010.90,72.0,32.2,23,1,46,1014.23,69.7,30.4,23,1.1,280
2017-03-05 03:16:00,1011.00,72.0,32.2,23,2,69,1014.31,69.7,30.4,23,1.1,280
2017-03-05 03:21:00,1010.90,71.0,31.3,22,2,48,1014.31,69.7,30.4,23,1.1,280
2017-03-05 03:26:00,1011.00,71.0,31.3,22,2,67,1014.31,69.7,30.4,23,1.1,280
2017-03-05 03:31:00,1011.10,71.0,31.3,22,1,67,1014.31,69.7,30.4,23,1.1,280
2017-03-05 03:36:00,1011.10,71.0,31.3,22,1,46,1014.29,69.7,30.4,23,1.1,280
2017-03-05 03:41:00,1011.10,71.0,31.3,22,1,46,1014.29,69.7,30.4,23,1.1,280
2017-03-05 03:46:00,1011.20,71.0,32.4,23,1,46,1014.29,69.7,30.4,23,1.1,280
2017-03-05 03:51:00,1011.20,70.0,31.5,23,1,46,1015.56,67.8,31.9,26,0.9,289
2017-03-05 03:56:00,1011.30,70.0,31.5,23,1,46,1015.60,67.8,31.9,26,0.9,289
2017-03-05 04:02:00,1011.30,70.0,32.5,24,0,47,1015.48,67.8,31.9,26,0.9,289
2017-03-05 04:07:00,1011.30,70.0,32.5,24,0,47,1014.55,67.8,31.9,26,0.9,289
2017-03-05 04:12:00,1011.30,69.0,31.7,25,0,47,1014.62,67.8,31.9,26,0.9,289
2017-03-05 04:17:00,1011.30,69.0,31.7,25,0,47,1014.62,67.8,31.9,26,0.9,289
2017-03-05 04:22:00,1011.40,69.0,31.7,25,0,47,1014.62,67.8,31.9,26,0.9,289
2017-03-05 04:27:00,1011.50,69.0,32.7,25,0,48,1014.62,67.8,31.9,26,0.9,289
2017-03-05 04:32:00,1011.50,68.0,32.8,27,0,48,1014.61,67.8,31.9,26,0.9,289
2017-03-05 04:37:00,1011.50,68.0,32.8,27,0,48,1014.61,67.8,31.9,26,0.9,289
2017-03-05 04:42:00,1011.50,67.0,31.9,26,0,48,1014.61,67.8,31.9,26,0.9,289
2017-03-05 04:47:00,1011.50,67.0,31.9,26,0,48,1014.61,67.8,31.9,26,0.9,289
2017-03-05 04:52:00,1011.60,67.0,32.8,28,0,0,1016.86,64.5,33.0,30,0.4,335
2017-03-05 04:57:00,1011.60,67.0,32.8,28,0,0,1016.86,64.5,33.0,30,0.4,335
2017-03-05 05:02:00,1011.70,67.0,32.8,28,0,0,1017.32,64.5,33.0,30,0.4,335
2017-03-05 05:07:00,1011.60,66.0,32.8,29,0,45,1016.86,64.5,33.0,30,0.4,329
2017-03-05 05:13:00,1011.60,66.0,32.8,29,0,45,1017.33,64.5,33.0,30,0.4,329
2017-03-05 05:18:00,1011.50,66.0,32.8,29,0,45,1016.87,64.5,33.0,30,0.4,329
2017-03-05 05:23:00,1011.60,66.0,33.7,29,0,45,1016.87,64.5,33.0,30,0.4,329
2017-03-05 05:28:00,1011.60,65.0,32.8,30,0,45,1016.87,64.5,33.0,30,0.4,329
2017-03-05 05:33:00,1011.50,65.0,32.8,30,0,0,1016.86,64.5,33.0,30,0.4,335
2017-03-05 05:38:00,1011.50,65.0,33.6,31,0,0,1015.82,64.5,33.0,30,0.4,335
2017-03-05 05:43:00,1011.50,65.0,34.4,31,0,281,1015.82,64.5,33.0,30,0.4,329
2017-03-05 05:48:00,1011.50,64.0,33.5,32,0,281,1014.38,64.5,33.0,30,0.4,329
2017-03-05 05:53:00,1011.40,64.0,33.5,32,0,281,1017.35,62.4,33.1,33,0.9,28
2017-03-05 05:58:00,1011.50,64.0,34.3,33,0,281,1016.90,62.4,33.1,33,0.9,28
2017-03-05 06:03:00,1011.60,63.0,33.4,32,0,0,1016.94,62.4,33.1,33,0.9,34
2017-03-05 06:09:00,1011.60,63.0,33.4,32,0,0,1016.89,62.4,33.1,33,0.9,34
2017-03-05 06:14:00,1011.50,63.0,34.2,34,0,0,1017.28,62.4,33.1,33,0.9,34
2017-03-05 06:19:00,1011.50,62.0,33.3,33,0,281,1017.21,62.4,33.1,33,0.9,28
2017-03-05 06:24:00,1011.50,62.0,34.0,34,0,279,1016.71,62.4,33.1,33,0.9,28
2017-03-05 06:29:00,1011.50,62.0,34.0,34,0,279,1016.75,62.4,33.1,33,0.9,28
2017-03-05 06:34:00,1011.40,62.0,34.7,36,0,279,1016.36,62.4,33.1,33,0.9,28
2017-03-05 06:39:00,1011.40,62.0,34.7,36,1,279,1015.67,62.4,33.1,33,0.9,28
2017-03-05 06:44:00,1011.40,62.0,34.7,36,0,279,1015.83,62.4,33.1,33,0.9,28
2017-03-05 06:49:00,1011.40,62.0,35.4,37,0,0,1014.16,62.4,33.1,33,0.9,34
2017-03-05 06:55:00,1011.40,62.0,35.4,37,0,0,1016.98,61.3,33.8,35,1.4,55
2017-03-05 07:00:00,1011.40,62.0,34.7,36,0,288,1016.46,61.3,33.8,35,1.4,49
2017-03-05 07:05:00,1011.40,62.0,34.7,36,1,288,1016.46,61.3,33.8,35,1.4,49
2017-03-05 07:10:00,1011.40,61.0,34.5,36,2,281,1016.45,61.3,33.8,35,1.4,49
2017-03-05 07:15:00,1011.50,61.0,35.2,37,2,281,1015.91,61.3,33.8,35,1.4,49
2017-03-05 07:20:00,1011.60,61.0,35.9,38,1,281,1015.92,61.3,33.8,35,1.4,49
2017-03-05 07:25:00,1011.50,60.0,35.0,38,3,270,1015.35,61.3,33.8,35,1.4,49
